X,Y,n27_e108_1,n28_e108_1,localityId,localityNa,dataId,x,y,latitude,longitude,zone,altitude,horiz_prec,vert_preci,planeType,dip,dipAzimuth,strike,declinatio,unitId,timedate,notes
108.61711722,27.86757495,853.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,9fb8cfb22bce7a0d7e4d7caca2f742f9,265384.807498040026985,3084814.422477600164711,27.867574950000002,108.617117219999997,49R,16.000000000000000,10.000000000000000,-1.000000000000000,Bedding,32.925037379999999,215.161270139999999,125.161270139999999,-2.724914550000000,Sibao,Sun Jun  5 00:17:39 2016,Very fine sandstone
108.61713532,27.86775252,857.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,d4ac5da13cce8315366e361578604417,265386.973458729975391,3084834.067469180095941,27.867752520000000,108.617135320000003,49R,12.000000000000000,5.000000000000000,-1.000000000000000,Bedding,29.199966430000000,218.914138790000010,128.914138790000010,-2.724914550000000,Sibao,Sun Jun  5 00:13:59 2016,Very fine sandstone
108.61894355,27.86874309,866.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,c84d2dcffc49ef465cbf048b8430d82a,265567.200643990014214,3084940.387149760033935,27.868743089999999,108.618943549999997,49R,6.000000000000000,5.000000000000000,-1.000000000000000,Bedding,24.833414080000001,202.742507929999988,112.742507930000002,-2.724914550000000,Sibao,Sun Jun  5 00:05:00 2016,
108.61905629,27.86865546,870.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,b0061a399e1e99278ece50cedabdcc27,265578.115260629972909,3084930.459234459791332,27.868655459999999,108.619056290000003,49R,6.000000000000000,5.000000000000000,-1.000000000000000,Bedding,27.148935320000000,196.062240599999996,106.062240599999996,-2.724914550000000,Sibao,Sun Jun  5 00:04:46 2016,Very fine sandstone
108.62198819,27.87402901,941.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,1d1db6d1556a298d79eeac2c7dddabc4,265878.439282810024451,3085520.385969169903547,27.874029010000001,108.621988189999996,49R,32.000000000000000,50.000000000000000,-1.000000000000000,Bedding,20.052816390000000,232.102355960000011,142.102355960000011,-2.724914550000000,Sibao,Sat Jun  4 23:15:15 2016,
108.62198819,27.87402901,941.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,1d1db6d1556a298d79eeac2c7dddabc4,265878.439282810024451,3085520.385969169903547,27.874029010000001,108.621988189999996,49R,32.000000000000000,50.000000000000000,-1.000000000000000,Bedding,20.052816390000000,232.102355960000011,142.102355960000011,-2.724914550000000,Sibao,Sat Jun  4 23:15:15 2016,
108.62198819,27.87402901,941.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,1d1db6d1556a298d79eeac2c7dddabc4,265878.439282810024451,3085520.385969169903547,27.874029010000001,108.621988189999996,49R,32.000000000000000,50.000000000000000,-1.000000000000000,Bedding,20.052816390000000,232.102355960000011,142.102355960000011,-2.724914550000000,Sibao,Sat Jun  4 23:15:15 2016,
108.6224041,27.87331999,897.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,cfd3131992b1bf0a6c694e2eb04924ac,265917.874667069991119,3085441.011506800074130,27.873319989999999,108.622404099999997,49R,12.000000000000000,10.000000000000000,-1.000000000000000,Bedding,35.595642089999998,230.037658690000001,140.037658690000001,-2.724914550000000,Sibao,Sat Jun  4 22:48:57 2016,
108.62238684,27.87322146,897.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,ea9c98f9404cf0907dee1ccd43a6cb23,265915.962175660009962,3085430.124797809869051,27.873221460000000,108.622386840000004,49R,16.000000000000000,10.000000000000000,-1.000000000000000,Bedding,27.257625579999999,202.133438109999986,112.133438110000000,-2.724914550000000,Sibao,Sat Jun  4 22:48:38 2016,Fine sandstone
108.62192617,27.87313798,893.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,8dc5e8bd0b8eb171048126058ac13ba3,265870.413317999977153,3085421.753317140042782,27.873137979999999,108.621926169999995,49R,12.000000000000000,10.000000000000000,-1.000000000000000,Bedding,34.266094209999999,247.634338380000003,157.634338380000003,-2.724914550000000,Sibao,Sat Jun  4 21:46:10 2016,
108.62201284,27.87302117,893.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,f3adef16345be495588ebf44f1f5d43a,265878.697624150023330,3085408.642780010122806,27.873021170000001,108.622012839999996,49R,16.000000000000000,10.000000000000000,-1.000000000000000,Bedding,33.852207180000001,251.385269169999987,161.385269169999987,-2.724914550000000,Sibao,Sat Jun  4 21:43:36 2016,Fine sandstone
108.62201284,27.87302117,893.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,f3adef16345be495588ebf44f1f5d43a,265878.697624150023330,3085408.642780010122806,27.873021170000001,108.622012839999996,49R,16.000000000000000,10.000000000000000,-1.000000000000000,Bedding,33.852207180000001,251.385269169999987,161.385269169999987,-2.724914550000000,Sibao,Sat Jun  4 21:43:36 2016,Fine sandstone
108.62202055,27.87307234,893.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,38549b17891abba95557686fdb08d4e4,265879.567186270025559,3085414.299230060074478,27.873072340000000,108.622020550000002,49R,12.000000000000000,5.000000000000000,-1.000000000000000,Bedding,37.846313479999999,239.513610840000013,149.513610840000013,-2.724914550000000,Sibao,Sat Jun  4 21:41:55 2016,Fine sandstone above siltstone
108.62192424,27.87333529,905.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,7b8978dc3c3dc3b4af69a382dee9424f,265870.648023020010442,3085443.624314370099455,27.873335290000000,108.621924239999998,49R,24.000000000000000,30.000000000000000,-1.000000000000000,Bedding,46.293174739999998,238.022689820000011,148.022689820000011,-2.724914550000000,Sibao,Sat Jun  4 21:41:07 2016,Fine sandstone
108.62192424,27.87333529,905.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,7b8978dc3c3dc3b4af69a382dee9424f,265870.648023020010442,3085443.624314370099455,27.873335290000000,108.621924239999998,49R,24.000000000000000,30.000000000000000,-1.000000000000000,Bedding,46.293174739999998,238.022689820000011,148.022689820000011,-2.724914550000000,Sibao,Sat Jun  4 21:41:07 2016,Fine sandstone
108.62166365,27.87243163,888.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,07adf3783e7d52a57b0c72e05dfaa252,265843.038739309995435,3085343.973322120029479,27.872431630000001,108.621663650000002,49R,16.000000000000000,10.000000000000000,-1.000000000000000,Bedding,32.158302310000003,250.783706669999987,160.783706669999987,-2.724914550000000,Sibao,Sat Jun  4 21:31:19 2016,Approximate sill/siltstone contact (not a good measurement).
108.62048993,27.87171288,880.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,e5095afe3455c21e748fb3187dc444d2,265725.896279620006680,3085266.561549189966172,27.871712880000000,108.620489930000005,49R,12.000000000000000,10.000000000000000,-1.000000000000000,Bedding,21.086606979999999,209.758438109999986,119.758438110000000,-2.724914550000000,Sibao,Sat Jun  4 21:17:04 2016,Measurement on thin (30 cm of siltstone sandwiched between two intrusions.
108.6205144,27.87176703,880.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,84d71680c3279f5a4fd683e7ed90176c,265728.423337319982238,3085272.515694519970566,27.871767030000001,108.620514400000005,49R,24.000000000000000,30.000000000000000,-1.000000000000000,Bedding,23.762210849999999,212.509826659999987,122.509826660000002,-2.724914550000000,Sibao,Sat Jun  4 21:16:29 2016,
108.62092579,27.87146713,877.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,ae6ee6dd74a7fe087d7dc9f7fc1c1d52,265768.293643100012559,3085238.491113400086761,27.871467129999999,108.620925790000001,49R,24.000000000000000,10.000000000000000,-1.000000000000000,Bedding,23.013280869999999,172.520935059999999,82.520935059999999,-2.724914550000000,Sibao,Sat Jun  4 21:04:58 2016,Baked contact of siltstone at base of intrusion
108.61945493,27.86866279,876.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,6a0302fb0df8c7d16d171918b9796d91,265617.393307449994609,3084930.509014649782330,27.868662789999998,108.619454930000003,49R,16.000000000000000,10.000000000000000,-1.000000000000000,Bedding,20.817678449999999,219.540100099999989,129.540100099999989,-2.724914550000000,Sibao,Sat Jun  4 20:41:01 2016,
108.61945493,27.86880663,867.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,c0227802796490a4d49e88ab72457b9a,265617.703082280000672,3084946.449678749777377,27.868806630000002,108.619454930000003,49R,12.000000000000000,5.000000000000000,-1.000000000000000,Bedding,19.130165099999999,227.623352049999994,137.623352049999994,-2.724914550000000,Sibao,Sat Jun  4 20:38:07 2016,Grey siltstone to very fine sandstone
108.82062078,27.95378739,1018.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,2e960491bb83f71c0be4e67e09dbcd0c,285597.401115079992451,3093995.214780599810183,27.953787389999999,108.820620779999999,49R,6.000000000000000,5.000000000000000,-1.000000000000000,Bedding,86.918434140000002,303.600494379999986,213.600494379999986,-2.724914550000000,Wuqiangxi Fm,Sat Jun  4 03:09:53 2016,
108.82061147,27.953741,1035.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,abceb4078e1caa594c72424656c0e3e2,285596.393849980027881,3093990.089765820186585,27.953741000000001,108.820611470000003,49R,6.000000000000000,5.000000000000000,-1.000000000000000,Bedding,83.353096010000002,304.154693599999973,214.154693600000002,-2.724914550000000,Wuqiangxi Fm,Sat Jun  4 03:08:31 2016,
108.82061575,27.95374577,1035.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,0703cee5034490302117d8b482ebb73b,285596.823952429986093,3093990.611722909845412,27.953745770000001,108.820615750000002,49R,6.000000000000000,5.000000000000000,-1.000000000000000,Bedding,81.905654909999996,303.859344480000004,213.859344480000004,-2.724914550000000,Wuqiangxi Fm,Sat Jun  4 03:08:20 2016,
108.82061156,27.95376945,1018.00000,,5b601ef6b0bc139e85dcb33849833f65,Locality 1,e4dc5d91e03092bbe176187f2c825cd1,285596.458354650007095,3093993.243164150044322,27.953769449999999,108.820611560000003,49R,8.000000000000000,5.000000000000000,-1.000000000000000,Bedding,83.194366459999998,305.160034180000025,215.160034179999997,-2.724914550000000,Wuqiangxi Fm,Sat Jun  4 03:08:10 2016,
